date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-11-14,25,23,0.0,5.7,5,41,11:58 AM,11:14 PM,06:35 AM,05:41 PM,19,26,26,24,23,55,74,0.2,1015,25,10,84,18,hongkong
2018-11-15,24,23,0.0,4.1,5,49,12:40 PM,No moonset,06:35 AM,05:41 PM,21,26,26,24,24,91,83,0.3,1016,24,10,85,18,hongkong
2018-11-16,26,23,0.0,7.2,6,56,01:20 PM,12:05 AM,06:36 AM,05:40 PM,22,27,27,25,18,64,83,0.7,1015,26,10,86,14,hongkong
2018-11-17,24,23,0.0,4.1,5,64,01:57 PM,12:56 AM,06:36 AM,05:40 PM,21,26,26,24,17,90,83,0.3,1016,24,10,57,13,hongkong
2018-11-18,26,23,0.0,8.7,6,72,02:33 PM,01:47 AM,06:37 AM,05:40 PM,21,27,27,25,12,69,80,0.1,1016,26,10,151,10,hongkong
2018-11-19,25,21,0.0,8.7,6,79,03:10 PM,02:38 AM,06:38 AM,05:40 PM,17,26,26,24,15,40,67,0.0,1018,25,10,70,12,hongkong
2018-11-20,25,22,0.0,8.7,6,87,03:47 PM,03:31 AM,06:38 AM,05:39 PM,19,26,26,24,19,72,75,0.3,1017,25,10,81,16,hongkong
2018-11-21,26,22,0.0,8.7,6,94,04:26 PM,04:25 AM,06:39 AM,05:39 PM,20,27,27,25,14,65,76,0.7,1017,26,10,130,11,hongkong
2018-11-22,22,18,0.0,7.2,6,100,05:08 PM,05:23 AM,06:40 AM,05:39 PM,12,20,21,20,24,56,60,0.0,1020,22,10,60,19,hongkong
2018-11-23,23,19,0.0,8.7,6,100,05:55 PM,06:22 AM,06:40 AM,05:39 PM,14,22,23,22,14,22,60,0.0,1020,23,10,90,12,hongkong
2018-11-24,23,20,0.0,8.7,6,83,06:46 PM,07:24 AM,06:41 AM,05:39 PM,16,23,25,23,15,20,65,0.0,1020,23,10,61,12,hongkong
2018-11-25,22,18,0.0,4.1,4,76,07:43 PM,08:27 AM,06:42 AM,05:39 PM,15,20,21,20,15,70,72,12.9,1019,22,9,43,12,hongkong
2018-11-26,21,18,0.0,7.2,4,68,08:43 PM,09:29 AM,06:42 AM,05:39 PM,16,20,21,20,14,68,78,4.7,1019,21,10,43,11,hongkong
2018-11-27,20,19,0.0,4.1,4,60,09:46 PM,10:28 AM,06:43 AM,05:39 PM,16,20,20,20,15,99,77,9.4,1019,20,9,35,11,hongkong
2018-11-28,21,20,0.0,5.6,5,53,10:49 PM,11:23 AM,06:44 AM,05:39 PM,18,21,22,21,13,87,83,5.2,1020,21,9,47,10,hongkong
2018-11-29,24,20,0.0,8.7,6,45,11:51 PM,12:12 PM,06:44 AM,05:39 PM,18,22,24,22,15,35,74,0.0,1021,24,10,71,12,hongkong
2018-11-30,24,21,0.0,8.7,6,38,No moonrise,12:58 PM,06:45 AM,05:39 PM,17,24,24,23,19,40,69,0.0,1021,24,10,81,15,hongkong
2018-12-01,24,21,0.0,8.7,6,36,12:51 AM,01:40 PM,06:46 AM,05:39 PM,18,25,25,23,17,29,74,0.0,1018,24,10,77,13,hongkong
2018-12-02,25,22,0.0,8.7,6,29,01:50 AM,02:20 PM,06:46 AM,05:39 PM,20,26,26,24,12,10,77,0.0,1016,25,10,90,10,hongkong
2018-12-03,25,22,0.0,7.2,6,22,02:47 AM,03:00 PM,06:47 AM,05:39 PM,21,26,26,24,13,60,81,0.4,1017,25,10,84,9,hongkong
2018-12-04,27,23,0.0,8.7,6,15,03:43 AM,03:39 PM,06:48 AM,05:39 PM,21,28,28,26,9,20,76,0.0,1016,27,10,71,7,hongkong
2018-12-05,25,23,0.0,4.1,5,7,04:39 AM,04:20 PM,06:48 AM,05:39 PM,20,26,26,24,20,84,78,0.2,1016,25,10,65,15,hongkong
2018-12-06,24,23,0.0,8.7,5,0,05:35 AM,05:03 PM,06:49 AM,05:39 PM,20,26,26,23,14,65,83,0.4,1015,24,10,66,10,hongkong
2018-12-07,23,17,0.0,4.1,5,0,06:30 AM,05:48 PM,06:50 AM,05:40 PM,16,21,22,21,18,89,74,0.7,1019,23,10,33,15,hongkong
2018-12-08,19,15,0.0,7.2,5,0,07:25 AM,06:35 PM,06:50 AM,05:40 PM,10,17,17,17,20,75,63,0.1,1022,19,10,17,17,hongkong
2018-12-09,16,15,0.0,5.6,5,7,08:17 AM,07:24 PM,06:51 AM,05:40 PM,11,15,15,15,17,76,74,0.9,1022,16,9,104,14,hongkong
2018-12-10,18,14,0.0,5.6,4,14,09:07 AM,08:14 PM,06:52 AM,05:40 PM,10,16,16,16,18,76,69,0.1,1021,18,10,53,15,hongkong
2018-12-11,18,15,0.0,8.7,5,21,09:54 AM,09:06 PM,06:52 AM,05:41 PM,10,17,17,17,24,52,62,0.0,1021,18,10,267,20,hongkong
2018-12-12,16,13,0.0,8.7,4,29,10:36 AM,09:57 PM,06:53 AM,05:41 PM,6,13,14,13,23,45,60,0.0,1025,16,10,98,19,hongkong
2018-12-13,15,12,0.0,4.1,3,36,11:17 AM,10:47 PM,06:54 AM,05:41 PM,8,13,14,13,19,81,68,0.1,1026,15,10,13,16,hongkong
2018-12-14,18,14,0.0,7.2,5,43,11:55 AM,11:38 PM,06:54 AM,05:42 PM,9,15,16,15,17,51,66,0.0,1025,18,10,19,14,hongkong
2018-12-15,20,16,0.0,7.2,5,51,12:30 PM,No moonset,06:55 AM,05:42 PM,12,19,19,19,14,60,66,0.0,1024,20,10,109,11,hongkong
2018-12-16,19,17,0.0,5.6,4,58,01:06 PM,12:28 AM,06:55 AM,05:42 PM,13,18,18,18,20,63,71,0.1,1023,19,10,308,15,hongkong
2018-12-17,20,15,0.0,8.7,5,65,01:42 PM,01:19 AM,06:56 AM,05:43 PM,6,18,19,18,17,16,46,0.0,1023,20,10,66,14,hongkong
2018-12-18,20,17,0.0,8.7,5,72,02:19 PM,02:11 AM,06:57 AM,05:43 PM,8,20,20,20,16,34,47,0.0,1022,20,10,62,14,hongkong
2018-12-19,23,19,0.0,7.2,6,80,02:59 PM,03:06 AM,06:57 AM,05:44 PM,16,21,23,21,17,72,73,0.4,1020,23,10,85,14,hongkong
2018-12-20,24,21,0.0,7.2,6,87,03:43 PM,04:03 AM,06:58 AM,05:44 PM,20,25,25,23,13,48,83,0.4,1016,24,10,107,10,hongkong
2018-12-21,25,22,0.0,8.7,6,94,04:31 PM,05:04 AM,06:58 AM,05:45 PM,20,26,26,24,18,35,82,0.3,1015,25,10,94,13,hongkong
2018-12-22,24,21,0.0,4.1,5,100,05:27 PM,06:07 AM,06:59 AM,05:45 PM,19,25,25,23,13,70,78,0.0,1017,24,10,61,10,hongkong
2018-12-23,22,17,0.0,4.1,5,100,06:26 PM,07:11 AM,06:59 AM,05:46 PM,16,21,21,21,20,100,76,3.1,1018,22,9,27,15,hongkong
2018-12-24,19,17,0.0,3.9,4,84,07:31 PM,08:14 AM,07:00 AM,05:46 PM,13,18,18,18,18,93,75,0.4,1018,19,9,31,15,hongkong
2018-12-25,21,18,0.0,5.5,4,77,08:36 PM,09:13 AM,07:00 AM,05:47 PM,15,19,19,19,13,79,74,0.2,1016,21,10,38,10,hongkong
2018-12-26,23,19,0.0,8.7,6,69,09:42 PM,10:07 AM,07:01 AM,05:47 PM,16,22,23,22,7,58,70,0.0,1014,23,10,161,6,hongkong
2018-12-27,22,20,0.0,8.7,6,62,10:44 PM,10:56 AM,07:01 AM,05:48 PM,15,22,23,22,15,43,66,0.1,1017,22,10,39,12,hongkong
2018-12-28,20,15,0.0,8.7,5,55,11:45 PM,11:40 AM,07:01 AM,05:48 PM,10,18,18,18,23,27,61,0.0,1022,20,10,36,19,hongkong
2018-12-29,14,12,0.0,8.7,4,48,No moonrise,12:21 PM,07:02 AM,05:49 PM,6,12,13,12,24,44,62,0.0,1026,14,10,21,20,hongkong
2018-12-30,13,10,0.0,3.9,3,40,12:42 AM,01:01 PM,07:02 AM,05:50 PM,4,9,12,9,24,70,59,0.0,1027,13,10,10,20,hongkong
2018-12-31,12,11,0.0,3.9,3,36,01:39 AM,01:40 PM,07:03 AM,05:50 PM,6,10,12,10,21,79,69,0.0,1028,12,10,138,18,hongkong
